count,CL_filter,xmt_control,zero
2.600000,0.005402,0.150000,0.000000
2.650000,0.005426,0.150000,0.000000
2.700000,0.005194,0.150000,0.000000
2.750000,0.004875,0.150000,0.000000
2.800000,0.004812,0.150000,0.000000
2.850000,0.005166,0.150000,0.000000
2.900000,0.005519,0.150000,0.000000
2.950000,0.005298,0.150000,0.000000
3.000000,0.004622,0.150000,0.000000
3.050000,0.004192,0.150000,0.000000
3.100000,0.004298,0.150000,0.000000
3.150000,0.004724,0.150000,0.000000
3.200000,0.005219,0.150000,0.000000
3.250000,0.005709,0.150000,0.000000
3.300000,0.005782,0.150000,0.000000
3.350000,0.005111,0.150000,0.000000
3.400000,0.004063,0.150000,0.000000
3.450000,0.003718,0.150000,0.000000
3.500000,0.004528,0.150000,0.000000
3.550000,0.005864,0.150000,0.000000
3.600000,0.006600,0.150000,0.000000
3.650000,0.006408,0.150000,0.000000
3.700000,0.005656,0.150000,0.000000
3.750000,0.004930,0.150000,0.000000
3.800000,0.004591,0.150000,0.000000
3.850000,0.004804,0.150000,0.000000
3.900000,0.005411,0.150000,0.000000
3.950000,0.005972,0.150000,0.000000
4.000000,0.006159,0.150000,0.000000
4.050000,0.006205,0.150000,0.000000
4.100000,0.006366,0.150000,0.000000
4.150000,0.006737,0.150000,0.000000
4.200000,0.007207,0.150000,0.000000
4.250000,0.007670,0.150000,0.000000
4.300000,0.007959,0.150000,0.000000
4.350000,0.007912,0.150000,0.000000
4.400000,0.007561,0.150000,0.000000
4.450000,0.007178,0.150000,0.000000
4.500000,0.006946,0.150000,0.000000
4.550000,0.007016,0.150000,0.000000
4.600000,0.007411,0.150000,0.000000
4.650000,0.007905,0.150000,0.000000
4.700000,0.008230,0.150000,0.000000
4.750000,0.008226,0.150000,0.000000
4.800000,0.007972,0.150000,0.000000
4.850000,0.007566,0.150000,0.000000
4.900000,0.007061,0.150000,0.000000
4.950000,0.006476,0.150000,0.000000
5.000000,0.005637,0.150000,0.000000
5.050000,0.004458,0.150000,0.000000
5.100000,0.003363,0.150000,0.000000
5.150000,0.003115,0.150000,0.000000
5.200000,0.003997,0.150000,0.000000
5.250000,0.005223,0.150000,0.000000
5.300000,0.005805,0.150000,0.000000
5.350000,0.005587,0.150000,0.000000
5.400000,0.005162,0.150000,0.000000
5.450000,0.004799,0.150000,0.000000
5.500000,0.004288,0.150000,0.000000
5.550000,0.003736,0.150000,0.000000
5.600000,0.003754,0.150000,0.000000
5.650000,0.004539,0.150000,0.000000
5.700000,0.005468,0.150000,0.000000
5.750000,0.005942,0.150000,0.000000
5.800000,0.005983,0.150000,0.000000
5.850000,0.005771,0.150000,0.000000
5.900000,0.005537,0.150000,0.000000
5.950000,0.005370,0.150000,0.000000
6.000000,0.005437,0.150000,0.000000
6.050000,0.005681,0.150000,0.000000
6.100000,0.005884,0.150000,0.000000
6.150000,0.006033,0.150000,0.000000
6.200000,0.006225,0.150000,0.000000
6.250000,0.006501,0.150000,0.000000
6.300000,0.006832,0.150000,0.000000
6.350000,0.006735,0.150000,0.000000
6.400000,0.005942,0.150000,0.000000
6.450000,0.004706,0.150000,0.000000
6.500000,0.003893,0.150000,0.000000
6.550000,0.004045,0.150000,0.000000
6.600000,0.004675,0.150000,0.000000
6.650000,0.004935,0.150000,0.000000
6.700000,0.004532,0.150000,0.000000
6.750000,0.003826,0.150000,0.000000
6.800000,0.003294,0.150000,0.000000
6.850000,0.003035,0.150000,0.000000
6.900000,0.002998,0.150000,0.000000
6.950000,0.003040,0.150000,0.000000
7.000000,0.003283,0.150000,0.000000
7.050000,0.003915,0.150000,0.000000
7.100000,0.004926,0.150000,0.000000
7.150000,0.005892,0.150000,0.000000
7.200000,0.006208,0.150000,0.000000
7.250000,0.005808,0.150000,0.000000
7.300000,0.005416,0.150000,0.000000
7.350000,0.005717,0.150000,0.000000
7.400000,0.006683,0.150000,0.000000
7.450000,0.007561,0.150000,0.000000
7.500000,0.007736,0.150000,0.000000
7.550000,0.007285,0.150000,0.000000
7.600000,0.006611,0.150000,0.000000
7.650000,0.005759,0.150000,0.000000
7.700000,0.004644,0.150000,0.000000
7.750000,0.003461,0.150000,0.000000
7.800000,0.002976,0.150000,0.000000
7.850000,0.003571,0.150000,0.000000
7.900000,0.004710,0.150000,0.000000
7.950000,0.005567,0.150000,0.000000
8.000000,0.005775,0.150000,0.000000
8.050000,0.005487,0.150000,0.000000
8.100000,0.004846,0.150000,0.000000
8.150000,0.003975,0.150000,0.000000
8.200000,0.003160,0.150000,0.000000
8.250000,0.002598,0.150000,0.000000
8.300000,0.002410,0.150000,0.000000
8.350000,0.002616,0.150000,0.000000
8.400000,0.003415,0.150000,0.000000
8.450000,0.004699,0.150000,0.000000
8.500000,0.005999,0.150000,0.000000
8.550000,0.006927,0.150000,0.000000
8.600000,0.007467,0.150000,0.000000
8.650000,0.007816,0.150000,0.000000
8.700000,0.007890,0.150000,0.000000
8.750000,0.007452,0.150000,0.000000
8.800000,0.006475,0.150000,0.000000
8.850000,0.005297,0.150000,0.000000
8.900000,0.004305,0.150000,0.000000
8.950000,0.003630,0.150000,0.000000
9.000000,0.003391,0.150000,0.000000
9.050000,0.003679,0.150000,0.000000
9.100000,0.004358,0.150000,0.000000
9.150000,0.005109,0.150000,0.000000
9.200000,0.005751,0.150000,0.000000
9.250000,0.006414,0.150000,0.000000
9.300000,0.007033,0.150000,0.000000
9.350000,0.007299,0.150000,0.000000
9.400000,0.006871,0.150000,0.000000
9.450000,0.005821,0.150000,0.000000
9.500000,0.004514,0.150000,0.000000
9.550000,0.003413,0.150000,0.000000
9.600000,0.002839,0.150000,0.000000
9.650000,0.002904,0.150000,0.000000
9.700000,0.003544,0.150000,0.000000
9.750000,0.004476,0.150000,0.000000
9.800000,0.005417,0.150000,0.000000
9.850000,0.006235,0.150000,0.000000
9.900000,0.006726,0.150000,0.000000
9.950000,0.006651,0.150000,0.000000
10.000000,0.005933,0.150000,0.000000
10.050000,0.005051,0.150000,0.000000
10.100000,0.004450,0.150000,0.000000
10.150000,0.004286,0.150000,0.000000
10.200000,0.004461,0.150000,0.000000
10.250000,0.004855,0.150000,0.000000
10.300000,0.005132,0.150000,0.000000
10.350000,0.004943,0.150000,0.000000
10.400000,0.004306,0.150000,0.000000
10.450000,0.003876,0.150000,0.000000
10.500000,0.004221,0.150000,0.000000
10.550000,0.005212,0.150000,0.000000
10.600000,0.006025,0.150000,0.000000
10.650000,0.006147,0.150000,0.000000
10.700000,0.005691,0.150000,0.000000
10.750000,0.005112,0.150000,0.000000
10.800000,0.004516,0.150000,0.000000
10.850000,0.003963,0.150000,0.000000
10.900000,0.003618,0.150000,0.000000
10.950000,0.003508,0.150000,0.000000
11.000000,0.003411,0.150000,0.000000
11.050000,0.003169,0.150000,0.000000
11.100000,0.003165,0.150000,0.000000
11.150000,0.003678,0.150000,0.000000
11.200000,0.004621,0.150000,0.000000
11.250000,0.005523,0.150000,0.000000
11.300000,0.006061,0.150000,0.000000
11.350000,0.006137,0.150000,0.000000
11.400000,0.005950,0.150000,0.000000
11.450000,0.005812,0.150000,0.000000
11.500000,0.005854,0.150000,0.000000
11.550000,0.005868,0.150000,0.000000
11.600000,0.005706,0.150000,0.000000
11.650000,0.005533,0.150000,0.000000
11.700000,0.005489,0.150000,0.000000
11.750000,0.005466,0.150000,0.000000
11.800000,0.005321,0.150000,0.000000
11.850000,0.005101,0.150000,0.000000
11.900000,0.005017,0.150000,0.000000
11.950000,0.005047,0.150000,0.000000
12.000000,0.005040,0.150000,0.000000
12.050000,0.004964,0.150000,0.000000
12.100000,0.004590,0.150000,0.000000
12.150000,0.003872,0.150000,0.000000
12.200000,0.003005,0.150000,0.000000
12.250000,0.002746,0.150000,0.000000
12.300000,0.003563,0.150000,0.000000
12.350000,0.004972,0.150000,0.000000
12.400000,0.006021,0.150000,0.000000
12.450000,0.006217,0.150000,0.000000
12.500000,0.005783,0.150000,0.000000
12.550000,0.005423,0.150000,0.000000
12.600000,0.005639,0.150000,0.000000
12.650000,0.006374,0.150000,0.000000
12.700000,0.006878,0.150000,0.000000
12.750000,0.006389,0.150000,0.000000
12.800000,0.005081,0.150000,0.000000
12.850000,0.003845,0.150000,0.000000
12.900000,0.003468,0.150000,0.000000
12.950000,0.004067,0.150000,0.000000
13.000000,0.005104,0.150000,0.000000
13.050000,0.005859,0.150000,0.000000
13.100000,0.005730,0.150000,0.000000
13.150000,0.004799,0.150000,0.000000
13.200000,0.003835,0.150000,0.000000
13.250000,0.003593,0.150000,0.000000
13.300000,0.004194,0.150000,0.000000
13.350000,0.005106,0.150000,0.000000
13.400000,0.005580,0.150000,0.000000
13.450000,0.005162,0.150000,0.000000
13.500000,0.004044,0.150000,0.000000
13.550000,0.002994,0.150000,0.000000
13.600000,0.002874,0.150000,0.000000
13.650000,0.003774,0.150000,0.000000
13.700000,0.004942,0.150000,0.000000
13.750000,0.005605,0.150000,0.000000
13.800000,0.005725,0.150000,0.000000
13.850000,0.005848,0.150000,0.000000
13.900000,0.006246,0.150000,0.000000
13.950000,0.006470,0.150000,0.000000
14.000000,0.005988,0.150000,0.000000
14.050000,0.004820,0.150000,0.000000
14.100000,0.003644,0.150000,0.000000
14.150000,0.003069,0.150000,0.000000
14.200000,0.003172,0.150000,0.000000
14.250000,0.003770,0.150000,0.000000
14.300000,0.004868,0.150000,0.000000
14.350000,0.006353,0.150000,0.000000
14.400000,0.007751,0.150000,0.000000
14.450000,0.008320,0.150000,0.000000
14.500000,0.007720,0.150000,0.000000
14.550000,0.006267,0.150000,0.000000
14.600000,0.004693,0.150000,0.000000
14.650000,0.003989,0.150000,0.000000
14.700000,0.004579,0.150000,0.000000
14.750000,0.005930,0.150000,0.000000
14.800000,0.006927,0.150000,0.000000
14.850000,0.006935,0.150000,0.000000
14.900000,0.006498,0.150000,0.000000
14.950000,0.006423,0.150000,0.000000
15.000000,0.006620,0.150000,0.000000
15.050000,0.006319,0.150000,0.000000
15.100000,0.005114,0.150000,0.000000
15.150000,0.003793,0.150000,0.000000
15.200000,0.003169,0.150000,0.000000
15.250000,0.003383,0.150000,0.000000
15.300000,0.004009,0.150000,0.000000
15.350000,0.004675,0.150000,0.000000
15.400000,0.005064,0.150000,0.000000
15.450000,0.004949,0.150000,0.000000
15.500000,0.004467,0.150000,0.000000
15.550000,0.004333,0.150000,0.000000
15.600000,0.004925,0.150000,0.000000
15.650000,0.005911,0.150000,0.000000
15.700000,0.006290,0.150000,0.000000
15.750000,0.005512,0.150000,0.000000
15.800000,0.004035,0.150000,0.000000
15.850000,0.003010,0.150000,0.000000
15.900000,0.003102,0.150000,0.000000
15.950000,0.003817,0.150000,0.000000
16.000000,0.004188,0.150000,0.000000
16.050000,0.004078,0.150000,0.000000
16.100000,0.004029,0.150000,0.000000
16.150000,0.004313,0.150000,0.000000
16.200000,0.004660,0.150000,0.000000
16.250000,0.004754,0.150000,0.000000
16.300000,0.004670,0.150000,0.000000
16.350000,0.004493,0.150000,0.000000
16.400000,0.004095,0.150000,0.000000
16.450000,0.003566,0.150000,0.000000
16.500000,0.003296,0.150000,0.000000
16.550000,0.003606,0.150000,0.000000
16.600000,0.004478,0.150000,0.000000
16.650000,0.005448,0.150000,0.000000
16.700000,0.006165,0.150000,0.000000
16.750000,0.006553,0.150000,0.000000
16.800000,0.006449,0.
